,ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp,Full Date With H,Full Date Without H,Year,Day,Month,Hour,Weather_Condition,Wind_Chill(F),Precipitation(in),Temperature(F),Humidity(%),Wind_Speed(mph),Visibility(mi),Selected,Full Date,Is Holiday
111,113,37.779289,-122.400429,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-03-27 14:08:30,1522152000.0,1522101600.0,2018,27,3,14,Scattered Clouds,,,66.9,42.0,9.2,10.0,No,2018-3-27 14:0:0,False
112,114,37.743961,-122.405602,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-06-21 02:27:43,1592697600.0,1592690400.0,2020,21,6,2,Fair,60.0,0.0,60.0,83.0,6.0,10.0,No,2020-6-21 2:0:0,True
113,115,37.73137,-122.42359,False,0.422,False,False,False,False,False,False,False,False,R,2,2017-02-07 05:31:50,1486436400.0,1486418400.0,2017,7,2,5,Rain,,0.15,61.0,87.0,36.8,2.5,No,2017-2-7 5:0:0,False
114,116,37.709316,-122.467303,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-06 16:08:00,1580997600.0,1580940000.0,2020,6,2,16,Fair,63.0,0.0,63.0,48.0,5.0,10.0,No,2020-2-6 16:0:0,False
115,118,37.765289,-122.404892,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-09-02 06:15:59,1504324800.0,1504303200.0,2017,2,9,6,Clear,,,73.9,41.0,,9.0,No,2017-9-2 6:0:0,True
116,119,37.73221,-122.43226,False,0.406,False,False,True,False,False,False,False,False,R,2,2016-04-12 16:23:48,1460469600.0,1460412000.0,2016,12,4,16,Mostly Cloudy,,,61.0,72.0,19.6,10.0,No,2016-4-12 16:0:0,False
117,121,37.75311,-122.4028,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-22 14:04:30,1571745600.0,1571695200.0,2019,22,10,14,Fair,77.0,0.0,77.0,45.0,3.0,10.0,No,2019-10-22 14:0:0,False
118,122,37.733986,-122.405937,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-08 13:45:16,1570532400.0,1570485600.0,2019,8,10,13,Mostly Cloudy,79.0,0.0,79.0,35.0,10.0,10.0,No,2019-10-8 13:0:0,False
119,123,37.732292,-122.414909,False,0.0,False,False,True,False,False,False,False,False,R,3,2018-09-24 08:51:27,1537768800.0,1537740000.0,2018,24,9,8,Partly Cloudy,,,57.9,81.0,,10.0,No,2018-9-24 8:0:0,False
120,124,37.752502,-122.40303,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-10-14 15:50:00,1602680400.0,1602626400.0,2020,14,10,15,Fair,87.0,0.0,87.0,36.0,14.0,10.0,No,2020-10-14 15:0:0,False
121,125,37.743958,-122.405777,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-07-10 23:14:21,1562792400.0,1562709600.0,2019,10,7,23,Fair,63.0,0.0,63.0,78.0,6.0,10.0,No,2019-7-10 23:0:0,False
122,126,37.63275,-122.40273,False,0.611,False,False,False,False,False,False,False,False,R,2,2018-06-04 05:39:55,1528081200.0,1528063200.0,2018,4,6,5,Partly Cloudy,,,55.9,75.0,18.4,10.0,No,2018-6-4 5:0:0,False
123,127,37.770916,-122.405716,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-09-25 18:33:41,1569427200.0,1569362400.0,2019,25,9,18,Fair,86.0,0.0,86.0,30.0,16.0,10.0,No,2019-9-25 18:0:0,False
124,128,37.80669,-122.474869,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-08-17 02:20:54,1566000000.0,1565992800.0,2019,17,8,2,Fair,65.0,0.0,65.0,68.0,8.0,10.0,No,2019-8-17 2:0:0,True
125,129,37.749271,-122.403854,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-11-15 09:33:38,1510729200.0,1510696800.0,2017,15,11,9,Overcast,,0.0,55.9,77.0,9.2,10.0,No,2017-11-15 9:0:0,False
126,130,37.729946000000005,-122.439507,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-03-10 06:28:50,1583812800.0,1583791200.0,2020,10,3,6,Mostly Cloudy,52.0,0.0,52.0,77.0,3.0,10.0,No,2020-3-10 6:0:0,False
127,131,37.724003,-122.401497,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-06-02 18:34:07,1591113600.0,1591048800.0,2020,2,6,18,Partly Cloudy / Windy,78.0,0.0,78.0,40.0,23.0,10.0,No,2020-6-2 18:0:0,False
128,132,37.808987,-122.366852,False,0.270000010729,False,False,False,False,False,False,False,False,R,3,2018-01-25 17:39:41,1516892400.0,1516831200.0,2018,25,1,17,Mostly Cloudy,,,52.0,74.0,5.8,10.0,No,2018-1-25 17:0:0,False
129,133,37.769375,-122.405533,False,0.01,False,False,False,False,False,False,False,False,R,2,2017-04-24 00:48:13,1492984800.0,1492984800.0,2017,24,4,0,Scattered Clouds,,,54.0,75.0,26.5,10.0,No,2017-4-24 0:0:0,False
130,134,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-05-12 18:50:03,1526140800.0,1526076000.0,2018,12,5,18,Partly Cloudy,,,61.0,72.0,13.8,10.0,No,2018-5-12 18:0:0,True
131,135,37.80773,-122.36762,False,0.0,False,False,False,False,False,False,False,False,R,1,2020-05-01 14:07:54,1588334400.0,1588284000.0,2020,1,5,14,Fair,72.0,0.0,72.0,35.0,15.0,10.0,No,2020-5-1 14:0:0,False
132,136,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-03-22 23:52:12,1521752400.0,1521669600.0,2018,22,3,23,Partly Cloudy,,,48.0,63.0,19.6,10.0,No,2018-3-22 23:0:0,False
133,137,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2017-01-19 12:25:00,1484820000.0,1484776800.0,2017,19,1,12,Scattered Clouds,,,55.9,75.0,6.9,10.0,No,2017-1-19 12:0:0,False
134,138,37.761857,-122.405846,False,0.001,False,False,True,False,False,False,False,False,R,2,2016-04-26 15:35:16,1461675600.0,1461621600.0,2016,26,4,15,Mostly Cloudy,,,64.9,47.0,13.8,10.0,No,2016-4-26 15:0:0,False
135,139,37.71019,-122.395515,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-08-13 06:44:52,1565668800.0,1565647200.0,2019,13,8,6,Fair,61.0,0.0,61.0,81.0,8.0,10.0,No,2019-8-13 6:0:0,False
136,140,37.80791,-122.3674,False,0.214,False,False,True,False,False,False,False,False,R,3,2019-05-17 21:22:32,1558119600.0,1558044000.0,2019,17,5,21,Mostly Cloudy,57.0,0.0,57.0,64.0,13.0,10.0,No,2019-5-17 21:0:0,False
137,141,37.733389,-122.411624,False,0.517,False,False,False,False,False,False,False,False,R,3,2017-09-29 09:57:57,1506668400.0,1506636000.0,2017,29,9,9,Mostly Cloudy,,,64.0,73.0,12.7,10.0,No,2017-9-29 9:0:0,False
138,142,37.719101,-122.399734,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-07-12 07:25:42,1499835600.0,1499810400.0,2017,12,7,7,Partly Cloudy,,,57.0,81.0,6.9,10.0,No,2017-7-12 7:0:0,False
139,143,37.77286,-122.40655,False,0.0,False,False,True,False,False,False,False,False,R,3,2020-06-11 11:36:07,1591866000.0,1591826400.0,2020,11,6,11,Mostly Cloudy,70.0,0.0,70.0,59.0,12.0,10.0,No,2020-6-11 11:0:0,False
140,144,37.740299,-122.407848,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-04-10 07:02:00,1586494800.0,1586469600.0,2020,10,4,7,Fair,53.0,0.0,53.0,83.0,9.0,10.0,No,2020-4-10 7:0:0,False
141,145,37.76197,-122.40578,False,0.069,False,False,True,False,False,False,False,False,R,2,2017-05-18 13:18:09,1495105200.0,1495058400.0,2017,18,5,13,Partly Cloudy,,,73.9,37.0,9.2,10.0,No,2017-5-18 13:0:0,False
142,146,37.74842,-122.40411,False,0.057,False,False,False,False,False,False,False,False,R,2,2016-08-04 10:09:00,1470297600.0,1470261600.0,2016,4,8,10,Overcast,,,59.0,78.0,8.1,10.0,No,2016-8-4 10:0:0,False
143,147,37.74302,-122.47566,False,0.0,True,False,False,False,True,False,False,True,R,3,2020-05-31 14:40:02,1590926400.0,1590876000.0,2020,31,5,14,Cloudy,66.0,0.0,66.0,60.0,15.0,10.0,No,2020-5-31 14:0:0,True
144,148,37.711315,-122.395523,False,0.01,False,False,True,False,False,False,False,False,R,2,2016-05-25 10:56:19,1464163200.0,1464127200.0,2016,25,5,10,Overcast,,,59.0,72.0,8.1,10.0,No,2016-5-25 10:0:0,False
145,149,37.772163,-122.40663899999998,False,0.01,False,False,False,False,False,False,False,False,R,3,2016-12-06 00:24:43,1480975200.0,1480975200.0,2016,6,12,0,Mostly Cloudy,,,50.0,63.0,5.8,10.0,No,2016-12-6 0:0:0,False
146,150,37.786995000000005,-122.38987,False,0.0,False,False,False,False,False,False,False,False,R,3,2016-06-18 21:26:33,1466276400.0,1466200800.0,2016,18,6,21,Clear,,,66.0,63.0,8.1,10.0,No,2016-6-18 21:0:0,True
147,151,37.813084,-122.36168700000002,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-04-03 06:13:08,1585886400.0,1585864800.0,2020,3,4,6,Fair,44.0,0.0,44.0,85.0,3.0,10.0,No,2020-4-3 6:0:0,False
148,152,37.75254,-122.40301,False,0.37,False,False,True,False,False,False,False,False,R,2,2017-04-21 12:46:24,1492768800.0,1492725600.0,2017,21,4,12,Partly Cloudy,,,68.0,47.0,9.2,10.0,No,2017-4-21 12:0:0,False
149,153,37.818817,-122.478479,False,0.7440000000000001,False,False,False,False,False,False,False,False,R,2,2018-02-19 12:47:00,1519034400.0,1518991200.0,2018,19,2,12,Mostly Cloudy,,,51.1,41.0,9.2,10.0,No,2018-2-19 12:0:0,True
150,154,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-02-25 12:41:14,1519552800.0,1519509600.0,2018,25,2,12,Partly Cloudy,,,54.0,49.0,5.8,10.0,No,2018-2-25 12:0:0,True
151,155,37.787992,-122.393609,False,0.0,True,False,False,False,False,False,False,True,R,2,2019-11-05 09:43:00,1572937200.0,1572904800.0,2019,5,11,9,Fair,55.0,0.0,55.0,86.0,5.0,4.0,No,2019-11-5 9:0:0,False
152,156,37.784877,-122.39266,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-03-30 08:32:00,1585548000.0,1585519200.0,2020,30,3,8,Cloudy,58.0,0.0,58.0,60.0,5.0,10.0,No,2020-3-30 8:0:0,False
153,157,37.811161,-122.363976,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-06-20 18:50:39,1592668800.0,1592604000.0,2020,20,6,18,Mostly Cloudy,64.0,0.0,64.0,70.0,15.0,10.0,No,2020-6-20 18:0:0,True
154,158,37.72135,-122.44822,False,0.1119999999999999,True,False,False,False,False,False,False,False,R,2,2017-10-04 18:54:23,1507132800.0,1507068000.0,2017,4,10,18,Partly Cloudy,,,57.9,72.0,19.6,10.0,No,2017-10-4 18:0:0,False
155,159,37.807072,-122.475616,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-08-19 23:52:21,1534712400.0,1534629600.0,2018,19,8,23,Partly Cloudy,,,55.9,90.0,6.9,10.0,No,2018-8-19 23:0:0,True
156,160,37.786991,-122.389854,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-05-24 04:09:23,1590285600.0,1590271200.0,2020,24,5,4,Fair,57.0,0.0,57.0,77.0,0.0,10.0,No,2020-5-24 4:0:0,True
157,162,37.7862,-122.39069,False,0.078,False,False,False,False,False,False,False,False,R,2,2016-05-24 06:51:33,1464062400.0,1464040800.0,2016,24,5,6,Overcast,,,57.0,74.0,12.7,10.0,No,2016-5-24 6:0:0,False
158,163,37.738415,-122.408134,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-08-19 17:14:42,1566226800.0,1566165600.0,2019,19,8,17,Partly Cloudy,69.0,0.0,69.0,61.0,18.0,10.0,No,2019-8-19 17:0:0,False
159,164,37.770645,-122.405922,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-03-08 01:42:08,1583622000.0,1583618400.0,2020,8,3,1,Partly Cloudy,47.0,0.0,47.0,80.0,3.0,10.0,No,2020-3-8 1:0:0,True
160,165,37.71951,-122.44843,False,0.0,False,False,False,False,False,False,False,False,R,1,2020-06-03 23:40:59,1591218000.0,1591135200.0,2020,3,6,23,Fair,59.0,0.0,59.0,78.0,16.0,10.0,No,2020-6-3 23:0:0,False
161,166,37.714134,-122.451393,False,0.01,False,False,False,False,False,False,False,False,R,3,2016-11-15 11:34:59,1479200400.0,1479160800.0,2016,15,11,11,Overcast,,,63.0,75.0,6.9,10.0,No,2016-11-15 11:0:0,False
162,167,37.73186,-122.418282,False,0.131,False,False,False,False,False,False,False,False,R,3,2017-09-16 13:07:44,1505559600.0,1505512800.0,2017,16,9,13,Scattered Clouds,,,69.1,63.0,10.4,10.0,No,2017-9-16 13:0:0,True
163,168,37.76197,-122.40578,False,0.472,False,False,True,False,False,False,False,False,R,2,2019-05-22 16:02:16,1558533600.0,1558476000.0,2019,22,5,16,Mostly Cloudy,68.0,0.0,68.0,59.0,12.0,10.0,No,2019-5-22 16:0:0,False
164,169,37.709328,-122.467316,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-26 10:35:00,1572076800.0,1572040800.0,2019,26,10,10,Fair,67.0,0.0,67.0,61.0,5.0,10.0,No,2019-10-26 10:0:0,True
165,170,37.726304,-122.446015,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-10-17 15:51:00,1571317200.0,1571263200.0,2019,17,10,15,Fair / Windy,64.0,0.0,64.0,52.0,32.0,10.0,No,2019-10-17 15:0:0,False
166,171,37.770914000000005,-122.405721,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-04 18:43:00,1578153600.0,1578088800.0,2020,4,1,18,Mostly Cloudy,54.0,0.0,54.0,86.0,9.0,10.0,No,2020-1-4 18:0:0,True
167,172,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2019-10-04 17:09:00,1570201200.0,1570140000.0,2019,4,10,17,Fair,70.0,0.0,70.0,39.0,16.0,10.0,No,2019-10-4 17:0:0,False
168,173,37.808252,-122.366974,False,0.057,False,False,True,False,False,False,True,False,R,2,2020-11-16 17:56:00,1605538800.0,1605477600.0,2020,16,11,17,Fair,62.0,0.0,62.0,58.0,0.0,10.0,No,2020-11-16 17:0:0,False
169,174,37.75254,-122.40301,False,0.37,False,False,True,False,False,False,False,False,R,2,2018-03-07 15:01:19,1520427600.0,1520373600.0,2018,7,3,15,Partly Cloudy,,,66.0,34.0,10.4,10.0,No,2018-3-7 15:0:0,False
170,175,37.765419,-122.404861,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-08-27 15:13:14,1598533200.0,1598479200.0,2020,27,8,15,Fair,68.0,0.0,68.0,59.0,17.0,10.0,No,2020-8-27 15:0:0,False
171,176,37.755207,-122.391731,False,0.0,False,False,False,False,False,False,False,False,L,2,2019-06-20 17:46:28,1561042800.0,1560981600.0,2019,20,6,17,Fair,68.0,0.0,68.0,59.0,12.0,10.0,No,2019-6-20 17:0:0,False
172,177,37.71916,-122.44826,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-26 12:40:00,1582711200.0,1582668000.0,2020,26,2,12,Partly Cloudy,64.0,0.0,64.0,52.0,6.0,10.0,No,2020-2-26 12:0:0,False
173,178,37.73679,-122.40319,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-04-24 17:22:36,1587740400.0,1587679200.0,2020,24,4,17,Fair / Windy,67.0,0.0,67.0,51.0,26.0,10.0,No,2020-4-24 17:0:0,False
174,179,37.749058000000005,-122.476128,False,0.0,False,False,False,False,False,False,False,False,R,2,2016-10-05 12:19:39,1475661600.0,1475618400.0,2016,5,10,12,Partly Cloudy,,,66.0,52.0,5.8,10.0,No,2016-10-5 12:0:0,False
175,180,37.784858,-122.392571,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-09 14:05:00,1568030400.0,1567980000.0,2019,9,9,14,Fair,77.0,0.0,77.0,52.0,18.0,10.0,No,2019-9-9 14:0:0,False
176,181,37.808323,-122.36736299999998,False,0.0,False,False,True,False,False,False,True,False,R,3,2019-01-19 14:10:48,1547899200.0,1547848800.0,2019,19,1,14,Overcast,,,64.0,63.0,6.9,10.0,No,2019-1-19 14:0:0,True
177,182,37.75251,-122.40279,False,0.674,False,False,True,False,False,False,False,False,R,3,2020-05-15 13:18:06,1589540400.0,1589493600.0,2020,15,5,13,Fair,69.0,0.0,69.0,57.0,17.0,10.0,No,2020-5-15 13:0:0,False
178,183,37.73316,-122.41225,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-03-09 07:54:30,1583730000.0,1583704800.0,2020,9,3,7,Mostly Cloudy,50.0,0.0,50.0,74.0,0.0,10.0,No,2020-3-9 7:0:0,False
179,184,37.807153,-122.475694,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-23 10:22:00,1579766400.0,1579730400.0,2020,23,1,10,Mostly Cloudy,53.0,0.0,53.0,80.0,3.0,9.0,No,2020-1-23 10:0:0,False
180,185,37.77792,-122.4015,False,0.035,False,False,True,False,False,False,False,False,R,2,2020-05-14 11:41:00,1589446800.0,1589407200.0,2020,14,5,11,Cloudy,64.0,0.0,64.0,60.0,7.0,10.0,No,2020-5-14 11:0:0,False
181,186,37.76946,-122.41098,False,0.008,False,False,False,False,False,False,False,False,R,2,2020-01-31 17:33:30,1580482800.0,1580421600.0,2020,31,1,17,Mostly Cloudy,67.0,0.0,67.0,59.0,5.0,10.0,No,2020-1-31 17:0:0,False
182,187,37.80771,-122.36764,False,0.037,False,False,False,False,False,False,False,False,R,2,2017-11-22 15:25:09,1511355600.0,1511301600.0,2017,22,11,15,Mostly Cloudy,,,63.0,84.0,8.1,10.0,No,2017-11-22 15:0:0,False
183,188,37.811178000000005,-122.364005,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-19 23:06:00,1571518800.0,1571436000.0,2019,19,10,23,Partly Cloudy,57.0,0.0,57.0,89.0,0.0,10.0,No,2019-10-19 23:0:0,True
184,189,37.732281,-122.432076,False,0.0,False,False,True,False,False,False,False,False,R,3,2016-09-07 19:21:42,1473267600.0,1473199200.0,2016,7,9,19,Clear,,,73.0,48.0,13.8,10.0,No,2016-9-7 19:0:0,False
185,190,37.7251,-122.40167,False,0.481,False,False,True,False,False,False,False,False,R,2,2019-05-01 10:22:43,1556697600.0,1556661600.0,2019,1,5,10,Fair,59.0,0.0,59.0,67.0,5.0,10.0,No,2019-5-1 10:0:0,False
186,191,37.75254,-122.40301,False,0.8340000000000001,False,False,True,False,False,False,False,False,R,3,2017-12-08 21:40:07,1512759600.0,1512684000.0,2017,8,12,21,Clear,,,43.0,74.0,,10.0,No,2017-12-8 21:0:0,False
187,192,37.729954,-122.439507,False,0.01,False,False,False,False,False,False,False,False,R,3,2016-11-30 14:04:48,1480507200.0,1480456800.0,2016,30,11,14,Overcast,,0.04,53.1,86.0,4.6,10.0,No,2016-11-30 14:0:0,False
188,193,37.767404,-122.389257,False,0.032,True,False,False,False,True,False,False,False,R,2,2017-02-03 12:51:01,1486116000.0,1486072800.0,2017,3,2,12,Overcast,,,61.0,78.0,15.0,10.0,No,2017-2-3 12:0:0,False
189,194,37.785029,-122.406754,False,0.0,True,False,False,False,True,False,False,True,L,2,2019-11-01 15:06:00,1572613200.0,1572559200.0,2019,1,11,15,Fair,65.0,0.0,65.0,40.0,5.0,10.0,No,2019-11-1 15:0:0,False
190,195,37.761818,-122.405869,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-02-01 10:41:58,1580544000.0,1580508000.0,2020,1,2,10,Fog,53.0,0.0,53.0,93.0,5.0,0.25,No,2020-2-1 10:0:0,True
191,196,37.782456,-122.395667,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-20 13:05:00,1571569200.0,1571522400.0,2019,20,10,13,Fair,67.0,0.0,67.0,52.0,9.0,10.0,No,2019-10-20 13:0:0,True
192,197,37.731355,-122.423836,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-12-25 13:54:00,1577271600.0,1577224800.0,2019,25,12,13,Cloudy,54.0,0.0,54.0,66.0,10.0,10.0,No,2019-12-25 13:0:0,True
193,198,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2017-08-18 20:56:46,1503079200.0,1503007200.0,2017,18,8,20,Partly Cloudy,,,61.0,93.0,11.5,10.0,No,2017-8-18 20:0:0,False
194,199,37.784858,-122.392571,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-02 18:27:00,1570032000.0,1569967200.0,2019,2,10,18,Fair,62.0,0.0,62.0,52.0,20.0,10.0,No,2019-10-2 18:0:0,False
195,200,37.72297,-122.4477,False,0.178,False,False,False,False,False,False,False,False,R,2,2016-12-15 16:39:46,1481810400.0,1481752800.0,2016,15,12,16,Rain,,0.12,60.1,86.0,27.6,1.5,No,2016-12-15 16:0:0,False
196,201,37.750233,-122.39222,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-09-06 18:10:31,1599408000.0,1599343200.0,2020,6,9,18,Fair,93.0,0.0,93.0,27.0,10.0,5.0,No,2020-9-6 18:0:0,True
197,202,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2020-05-30 14:27:00,1590840000.0,1590789600.0,2020,30,5,14,Mostly Cloudy,71.0,0.0,71.0,61.0,17.0,10.0,No,2020-5-30 14:0:0,True
198,203,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2017-01-29 23:57:25,1485723600.0,1485640800.0,2017,29,1,23,Partly Cloudy,,,48.0,89.0,3.5,10.0,No,2017-1-29 23:0:0,True
199,204,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2020-01-05 01:31:00,1578178800.0,1578175200.0,2020,5,1,1,Fog,40.0,0.0,43.0,100.0,5.0,1.0,No,2020-1-5 1:0:0,True
200,205,37.727318,-122.402756,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-01-14 08:42:58,1547445600.0,1547416800.0,2019,14,1,8,Light Rain,,0.0,55.0,69.0,,10.0,No,2019-1-14 8:0:0,False
201,206,37.807648,-122.475792,False,0.0,True,False,False,False,False,False,False,False,R,2,2018-05-16 07:34:47,1526446800.0,1526421600.0,2018,16,5,7,Mostly Cloudy,,,59.0,67.0,6.9,10.0,No,2018-5-16 7:0:0,False
202,207,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2018-03-30 19:29:15,1522429200.0,1522360800.0,2018,30,3,19,Mostly Cloudy,,,66.0,59.0,6.9,10.0,No,2018-3-30 19:0:0,False
203,208,37.7862,-122.39069,False,0.078,False,False,False,False,False,False,False,False,R,2,2016-05-18 16:43:10,1463580000.0,1463522400.0,2016,18,5,16,Partly Cloudy,,,73.9,48.0,15.0,10.0,No,2016-5-18 16:0:0,False
204,209,37.71383,-122.47159,False,0.155,False,False,False,False,False,False,False,False,R,2,2018-01-05 18:13:43,1515168000.0,1515103200.0,2018,5,1,18,Light Rain,,0.0,55.0,83.0,8.1,10.0,No,2018-1-5 18:0:0,False
205,210,37.629623,-122.401779,False,0.310000002384,False,False,False,False,False,False,False,False,R,2,2018-10-18 16:34:15,1539871200.0,1539813600.0,2018,18,10,16,Partly Cloudy,,,61.0,70.0,21.9,10.0,No,2018-10-18 16:0:0,False
206,211,37.71554,-122.398495,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-22 21:29:00,1582398000.0,1582322400.0,2020,22,2,21,Mostly Cloudy,53.0,0.0,53.0,74.0,14.0,10.0,No,2020-2-22 21:0:0,True
207,212,37.734327,-122.405044,False,0.026,False,False,False,False,False,False,False,False,R,2,2020-11-17 12:32:00,1605607200.0,1605564000.0,2020,17,11,12,Light Rain / Windy,63.0,0.0,63.0,67.0,21.0,7.0,No,2020-11-17 12:0:0,False
208,213,37.794372,-122.469616,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-04-24 14:47:00,1587729600.0,1587679200.0,2020,24,4,14,Fair,72.0,0.0,72.0,40.0,20.0,10.0,No,2020-4-24 14:0:0,False
209,214,37.71403,-122.45152,False,0.204,False,False,False,False,False,False,False,False,R,2,2018-10-10 18:29:54,1539187200.0,1539122400.0,2018,10,10,18,Partly Cloudy,,,62.1,60.0,5.8,10.0,No,2018-10-10 18:0:0,False
210,215,37.787746000000006,-122.39502,False,0.01,True,False,False,False,False,False,False,False,R,2,2016-06-08 03:52:41,1465347600.0,1465336800.0,2016,8,6,3,Overcast,,,59.0,81.0,12.7,10.0,No,2016-6-8 3:0:0,False
211,216,37.774315,-122.406342,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-08-12 18:09:01,1565625600.0,1565560800.0,2019,12,8,18,Fair / Windy,73.0,0.0,73.0,53.0,25.0,10.0,No,2019-8-12 18:0:0,False
