Year,timestamp,Day,date,Month,Lat,Hour,Lng,Weather_Condition,Distance(mi),Wind_Chill(F),Crossing,Precipitation(in),Railway,Temperature(F),Stop,Humidity(%),Side,Wind_Speed(mph),Severity,Visibility(mi),Selected,ID
2017,3/30/2020 8:32,4,7/4/2017 0:00,4,37.784877,18,-122.39266,Mostly Cloudy,0,48,FALSE,0,FALSE,60.1,FALSE,49,R,13.8,2,10,No,156
2019,6/20/2020 18:50,22,5/26/2014 0:00,2,37.811161,17,-122.363976,Partly Cloudy,0,60,FALSE,0,FALSE,53.1,FALSE,47,R,13.8,3,10,No,157
2019,10/4/2017 18:54,7,7/3/2015 0:00,8,37.72135,20,-122.44822,Fair,0.112,62,TRUE,0,FALSE,62,FALSE,75,R,12,2,10,No,158
2016,8/19/2018 23:52,24,10/9/2017 0:00,6,37.807072,14,-122.475616,Clear,0,65,FALSE,0,FALSE,75,FALSE,44,R,16.1,2,10,No,159
2016,5/24/2020 4:09,6,1/1/2016 0:00,12,37.786991,9,-122.389854,Mostly Cloudy,0,73,FALSE,0,FALSE,50,FALSE,61,R,3.5,3,10,No,160
2018,5/1/2020 6:08,10,1/18/2016 0:00,12,37.74497,13,-122.40521,Scattered Clouds,0,53,FALSE,0,FALSE,53.6,FALSE,77,R,19.6,1,9,No,161
2017,5/24/2016 6:51,27,2/20/2012 0:00,10,37.7862,14,-122.39069,Clear,0.078,63,FALSE,0,FALSE,73.9,FALSE,57,R,4.6,2,10,No,162
2019,8/19/2019 17:14,5,1/1/2018 0:00,10,37.738415,15,-122.408134,Fair,0,79,FALSE,0,FALSE,79,FALSE,30,R,12,2,10,No,163
2019,3/8/2020 1:42,6,11/11/2014 0:00,12,37.770645,22,-122.405922,Light Rain,0,55,FALSE,0.15,FALSE,55,FALSE,94,R,10,3,3,No,164
2016,6/3/2020 23:40,22,12/25/2017 0:00,12,37.71951,14,-122.44843,Partly Cloudy,0,60,FALSE,0,FALSE,61,FALSE,34,R,5,1,10,No,165
2020,11/15/2016 11:34,4,9/3/2012 0:00,4,37.714134,17,-122.451393,Light Rain,0.01,55,FALSE,0.02,FALSE,55,FALSE,89,R,14,3,5,No,166
2020,9/16/2017 13:07,16,2/16/2015 0:00,4,37.73186,20,-122.418282,Cloudy,0.131,55,FALSE,0,FALSE,55,FALSE,77,R,8,3,10,No,167
2019,5/22/2019 16:02,31,2/19/2018 0:00,5,37.76197,13,-122.40578,Fair / Windy,0.472,66,FALSE,0,FALSE,66,FALSE,60,R,21,2,10,No,168
2017,10/26/2019 10:35,13,12/25/2017 0:00,7,37.709328,1,-122.467316,Partly Cloudy,0,79,FALSE,0,FALSE,57,FALSE,89,R,5.8,2,10,No,169
2018,10/17/2019 15:51,27,7/4/2018 0:00,9,37.726304,18,-122.446015,Mostly Cloudy,0,62,FALSE,0,FALSE,57.9,FALSE,87,R,12.7,2,10,No,170
2018,1/4/2020 18:43,4,10/12/2015 0:00,9,37.770914,12,-122.405721,Partly Cloudy,0,55,FALSE,0,FALSE,64.9,FALSE,73,R,8.1,2,10,No,171
2017,10/4/2019 17:09,28,1/21/2013 0:00,1,37.808253,15,-122.366974,Partly Cloudy,0,68,FALSE,0,FALSE,57,TRUE,62,R,4.6,2,10,No,172
2019,11/16/2020 17:56,8,1/16/2012 0:00,7,37.808252,20,-122.366974,Mostly Cloudy,0.057,61,FALSE,0,FALSE,61,TRUE,75,R,16,2,10,No,173
2018,3/7/2018 15:01,26,11/11/2015 0:00,9,37.75254,11,-122.40301,Mostly Cloudy,0.37,60,FALSE,0.03,FALSE,61,FALSE,81,R,3.5,2,9,No,174
2016,8/27/2020 15:13,10,2/15/2016 0:00,5,37.765419,8,-122.404861,Overcast,0,76,FALSE,0,FALSE,55.9,FALSE,93,R,6,2,8,No,175
2018,6/20/2019 17:46,2,5/29/2017 0:00,2,37.755207,18,-122.391731,Scattered Clouds,0,46,FALSE,0,FALSE,57.9,FALSE,84,L,5.8,2,10,No,176
2018,2/26/2020 12:40,2,2/18/2013 0:00,11,37.71916,7,-122.44826,Clear,0,64,FALSE,0,FALSE,55,FALSE,86,R,6.9,2,10,No,177
2017,4/24/2020 17:22,31,12/25/2015 0:00,5,37.73679,8,-122.40319,Partly Cloudy,0,56,FALSE,0,FALSE,57.9,FALSE,72,R,15,3,10,No,178
2019,10/5/2016 12:19,14,1/1/2020 0:00,12,37.749058,23,-122.476128,Mostly Cloudy,0,53,FALSE,0,FALSE,53,FALSE,66,R,14,2,10,No,179
2016,9/9/2019 14:05,9,1/1/2016 0:00,11,37.784858,11,-122.392571,Partly Cloudy,0,55,FALSE,0.01,FALSE,66,FALSE,75,R,4.6,2,10,No,180
2019,1/19/2019 14:10,19,11/11/2013 0:00,9,37.808323,16,-122.367363,Fair,0,72,FALSE,0,FALSE,72,TRUE,48,R,18,3,10,No,181
2017,5/15/2020 13:18,21,7/4/2012 0:00,8,37.75251,6,-122.40279,Overcast,0.674,61,FALSE,0,FALSE,61,FALSE,87,R,9.2,3,10,No,182
2018,3/9/2020 7:54,31,12/25/2020 0:00,12,37.73316,13,-122.41225,Partly Cloudy,0,59,FALSE,0,FALSE,57.9,FALSE,23,R,18.4,2,10,No,183
2017,1/23/2020 10:22,13,10/9/2017 0:00,12,37.807153,7,-122.475694,Partly Cloudy,0,55,FALSE,0,FALSE,46.9,FALSE,83,R,6.9,2,10,No,184
2016,5/14/2020 11:41,22,5/29/2017 0:00,4,37.77792,10,-122.4015,Light Rain,0.035,67,FALSE,0,FALSE,57,FALSE,93,R,18.4,2,10,No,185
2018,1/31/2020 17:33,30,7/4/2019 0:00,1,37.76946,14,-122.41098,Mostly Cloudy,0.008,86,FALSE,0,FALSE,64,FALSE,56,R,4.6,2,10,No,186
2019,11/22/2017 15:25,25,5/29/2017 0:00,4,37.80771,5,-122.36764,Fair,0.037,53,FALSE,0,FALSE,53,FALSE,83,R,10,2,10,No,187
2017,10/19/2019 23:06,10,11/27/2014 0:00,2,37.811178,18,-122.364005,Mostly Cloudy,0,61,FALSE,0.22,FALSE,55,FALSE,83,R,10.4,2,10,No,188
2018,9/7/2016 19:21,22,5/30/2016 0:00,3,37.732281,18,-122.432076,Scattered Clouds,0,61,FALSE,0,FALSE,53.1,FALSE,61,R,27.6,3,10,No,189
2019,5/1/2019 10:22,22,2/20/2012 0:00,8,37.7251,8,-122.40167,Mostly Cloudy,0.481,64,FALSE,0,FALSE,64,FALSE,87,R,9,2,8,No,190
2019,12/8/2017 21:40,13,7/4/2018 0:00,11,37.75254,15,-122.40301,Cloudy,0.834,59,FALSE,0,FALSE,59,FALSE,72,R,16,3,9,No,191
2017,11/30/2016 14:04,17,5/27/2013 0:00,4,37.729954,20,-122.439507,Overcast,0.01,63,FALSE,0,FALSE,57,FALSE,77,R,6.9,3,10,No,192
2020,2/3/2017 12:51,23,1/1/2014 0:00,1,37.767404,18,-122.389257,Cloudy,0.032,56,TRUE,0,TRUE,56,FALSE,75,R,3,2,10,No,193
2019,11/1/2019 15:06,3,5/30/2016 0:00,12,37.785029,9,-122.406754,Mostly Cloudy,0,56,TRUE,0,TRUE,56,FALSE,84,L,8,2,9,No,194
2019,2/1/2020 10:41,22,1/16/2012 0:00,7,37.761818,17,-122.405869,Partly Cloudy,0,72,FALSE,0,FALSE,72,FALSE,55,R,14,2,10,No,195
2017,10/20/2019 13:05,8,9/5/2016 0:00,8,37.782456,17,-122.395667,Scattered Clouds,0,61,FALSE,0,FALSE,66,FALSE,75,R,17.3,2,10,No,196
2019,12/25/2019 13:54,20,11/26/2020 0:00,12,37.731355,15,-122.423836,Mostly Cloudy,0,56,FALSE,0,FALSE,56,FALSE,77,R,3,2,10,No,197
2020,8/18/2017 20:56,1,12/25/2016 0:00,3,37.808498,23,-122.366852,Fair,0,58,FALSE,0,FALSE,58,TRUE,22,R,18,3,10,No,198
2020,10/2/2019 18:27,15,12/25/2016 0:00,11,37.784858,10,-122.392571,Fair,0,55,FALSE,0,FALSE,55,FALSE,74,R,5,2,10,No,199
2019,12/15/2016 16:39,20,7/4/2013 0:00,12,37.72297,15,-122.4477,Haze,0.178,56,FALSE,0,FALSE,56,FALSE,77,R,6,2,6,No,200
2020,9/6/2020 18:10,10,1/1/2015 0:00,12,37.750233,11,-122.39222,Mostly Cloudy,0,60,FALSE,0,FALSE,60,FALSE,60,R,7,3,10,No,201
2016,5/30/2020 14:27,9,5/30/2016 0:00,12,37.808253,1,-122.366974,Overcast,0,66,FALSE,0,FALSE,57,TRUE,93,R,5.8,2,10,No,202
2018,1/29/2017 23:57,17,2/20/2017 0:00,5,37.808498,8,-122.366852,Mostly Cloudy,0.01,65,FALSE,0,FALSE,57.9,TRUE,72,R,13.8,3,10,No,203
2016,1/5/2020 1:31,6,12/25/2013 0:00,9,37.808253,10,-122.366974,Clear,0,63,FALSE,0,FALSE,66,TRUE,70,R,4.6,2,10,No,204
2018,1/14/2019 8:42,25,12/25/2018 0:00,1,37.727318,2,-122.402756,Scattered Clouds,0,42.6,FALSE,0,FALSE,45,FALSE,93,R,4.6,2,10,No,205
2020,5/16/2018 7:34,27,7/4/2019 0:00,6,37.807648,1,-122.475792,Mostly Cloudy,0,58,TRUE,0,FALSE,58,FALSE,90,R,9,2,10,No,206
2019,3/30/2018 19:29,30,12/25/2017 0:00,6,37.80811,9,-122.36719,Partly Cloudy,0.037,61,FALSE,0,FALSE,61,FALSE,75,R,3,2,10,No,207
2017,5/18/2016 16:43,12,11/23/2017 0:00,1,37.7862,3,-122.39069,Light Rain,0.078,66,FALSE,0.05,FALSE,46.9,FALSE,90,R,5.8,2,10,No,208
2019,1/5/2018 18:13,20,1/21/2013 0:00,3,37.71383,8,-122.47159,Overcast,0.155,60,FALSE,0.02,FALSE,54,FALSE,83,R,9.2,2,8,No,209
2017,10/18/2018 16:34,4,7/4/2012 0:00,4,37.629623,16,-122.401779,Overcast,0.310000002,61,FALSE,0,FALSE,66.9,FALSE,57,R,16.1,2,10,No,210
2018,2/22/2020 21:29,21,1/18/2016 0:00,3,37.71554,7,-122.398495,Overcast,0,50,FALSE,0,FALSE,55.9,FALSE,97,R,12.7,2,10,No,211
2017,11/17/2020 12:32,10,12/25/2014 0:00,8,37.734327,20,-122.405044,Overcast,0.026,67,FALSE,0,FALSE,60.1,FALSE,93,R,16.1,2,10,No,212
2017,4/24/2020 14:47,29,7/3/2020 0:00,8,37.794372,16,-122.469616,Partly Cloudy,0,65,FALSE,0,FALSE,64.9,FALSE,68,R,19.6,2,10,No,213
2019,10/10/2018 18:29,15,2/18/2019 0:00,1,37.71403,4,-122.45152,Mostly Cloudy,0.204,77,FALSE,0,FALSE,48,FALSE,74,R,15,2,10,No,214
2018,6/8/2016 3:52,19,11/11/2020 0:00,2,37.787746,15,-122.39502,Mostly Cloudy,0.01,65,TRUE,0.12,FALSE,50,FALSE,50,R,4.6,2,10,No,215
2016,8/12/2019 18:09,10,7/4/2019 0:00,8,37.774315,18,-122.406342,Partly Cloudy,0,71,FALSE,0.02,FALSE,62.1,FALSE,78,R,16.1,3,10,No,216
2020,9/24/2019 16:47,1,11/11/2014 0:00,6,37.719157,4,-122.448254,Cloudy,0,60,FALSE,0,FALSE,60,FALSE,78,R,5,2,10,No,217
2018,3/8/2019 12:23,29,10/8/2012 0:00,8,37.736418,9,-122.408122,Mostly Cloudy,0,71,FALSE,0.14,FALSE,66,FALSE,65,R,5.8,2,10,No,218
2018,9/19/2019 17:27,25,2/19/2018 0:00,1,37.813098,7,-122.36171,Scattered Clouds,0,51,FALSE,0,FALSE,46.9,FALSE,80,R,4.6,2,10,No,219
2020,3/13/2017 6:57,30,2/15/2016 0:00,8,37.71145,8,-122.39556,Smoke,0.542,61,FALSE,0,FALSE,61,FALSE,78,R,0,2,6,No,220
2017,6/21/2016 7:59,13,11/26/2020 0:00,9,37.71951,8,-122.44822,Overcast,0.016,61,FALSE,0,FALSE,64.9,FALSE,87,R,13.8,3,10,No,221
2019,6/10/2020 21:42,28,10/12/2020 0:00,9,37.72401,16,-122.401464,Fair / Windy,0,62,FALSE,0,FALSE,62,FALSE,53,R,37,2,10,No,222
2019,12/20/2017 16:40,12,11/10/2017 0:00,10,37.773049,19,-122.3977,Partly Cloudy,0.023,65,FALSE,0,FALSE,65,FALSE,29,R,16,2,10,No,223
2019,1/2/2017 18:36,21,10/9/2017 0:00,12,37.73226,4,-122.43197,Mostly Cloudy,0.257,48,FALSE,0,FALSE,48,FALSE,89,R,3,2,7,No,224
2019,11/20/2017 14:22,16,1/1/2019 0:00,8,37.78939,14,-122.38702,Fair,0.045,79,FALSE,0,FALSE,79,FALSE,47,R,15,2,10,No,225
2020,12/15/2019 11:35,20,9/5/2016 0:00,3,37.753134,11,-122.40282,Fair,0,60,FALSE,0,FALSE,60,FALSE,55,R,8,2,10,No,226
2019,10/31/2017 14:15,30,7/4/2013 0:00,10,37.772163,15,-122.406639,Fair,0,67,FALSE,0,FALSE,67,FALSE,34,R,8,3,10,No,227
2019,1/9/2017 7:52,12,11/22/2012 0:00,3,37.71011,10,-122.3955,Scattered Clouds,0.706,63,FALSE,0,FALSE,55.9,FALSE,67,R,24.2,2,10,No,228
2017,1/11/2019 21:10,24,10/8/2018 0:00,3,37.765282,15,-122.404846,Light Rain,0,53,FALSE,0.15,FALSE,55,FALSE,93,R,3.5,2,3,No,229
2020,3/24/2016 18:40,30,11/26/2020 0:00,12,37.791954,14,-122.469727,Mostly Cloudy,0.01,56,FALSE,0,FALSE,56,FALSE,64,R,15,2,10,No,230
2020,5/22/2017 16:11,30,1/20/2014 0:00,12,37.793243,2,-122.46965,Partly Cloudy,0.01,42,FALSE,0,FALSE,44,FALSE,73,R,5,2,10,No,231
2017,8/13/2017 2:18,27,1/20/2014 0:00,7,37.733097,15,-122.405617,Clear,0,53,FALSE,0,FALSE,73.9,FALSE,55,R,13.8,3,10,No,232
2020,4/27/2016 18:13,18,11/26/2015 0:00,12,37.787079,8,-122.387856,Fair,0.01,40,TRUE,0,TRUE,40,FALSE,79,R,3,2,10,No,233
2019,6/22/2020 3:50,22,12/25/2017 0:00,10,37.74496,14,-122.40522,Fair,0,81,FALSE,0,FALSE,81,FALSE,29,R,9,1,10,No,234
2020,8/28/2016 5:51,17,5/26/2014 0:00,2,37.765285,15,-122.404907,Mostly Cloudy,0,67,FALSE,0,FALSE,67,FALSE,34,R,15,2,10,No,235
2019,7/23/2018 9:09,10,11/11/2016 0:00,9,37.808498,17,-122.366852,Fair / Windy,0,67,FALSE,0,FALSE,67,TRUE,68,R,25,3,10,No,236
2018,1/16/2017 15:34,30,10/8/2018 0:00,1,37.73226,6,-122.43197,Partly Cloudy,0.431,63,FALSE,0,FALSE,48,FALSE,89,R,4.6,2,10,No,237
2018,9/19/2017 13:13,9,1/1/2020 0:00,6,37.76905,14,-122.40925,Mostly Cloudy,0.228,53,FALSE,0,FALSE,68,FALSE,50,L,23,3,10,No,238
2018,4/7/2017 0:38,7,11/26/2020 0:00,8,37.815472,10,-122.35862,Mostly Cloudy,0.01,56,FALSE,0,FALSE,57,FALSE,81,R,15,3,10,No,239
2019,9/13/2019 15:33,7,12/25/2018 0:00,9,37.740032,16,-122.408081,Mostly Cloudy,0,70,FALSE,0,FALSE,70,FALSE,63,R,18,2,10,No,240
2020,5/25/2020 11:00,6,11/26/2020 0:00,7,37.733096,18,-122.405622,Fair,0,65,FALSE,0,FALSE,65,FALSE,58,R,15,2,10,No,241
2020,3/22/2020 15:29,29,10/13/2014 0:00,9,37.81052,6,-122.36465,Mostly Cloudy,0,58,FALSE,0,FALSE,58,FALSE,87,R,10,3,10,No,242
2020,11/16/2017 3:48,20,9/2/2019 0:00,1,37.808498,23,-122.366852,Mostly Cloudy,0,52,FALSE,0,FALSE,52,TRUE,77,R,8,3,10,No,243
2019,5/30/2020 1:36,4,5/27/2013 0:00,11,37.81053,4,-122.36464,Fair,0,46,FALSE,0,FALSE,46,FALSE,89,R,0,1,10,No,244
2019,4/25/2017 13:12,13,11/11/2015 0:00,10,37.798439,17,-122.460396,Fair,0,61,TRUE,0,FALSE,61,FALSE,62,L,20,2,10,No,245
2017,3/9/2020 12:31,31,11/26/2015 0:00,3,37.797992,15,-122.459449,Partly Cloudy,0,70,TRUE,0,FALSE,66,TRUE,45,R,20.7,2,10,No,246
2017,2/6/2020 16:03,14,2/18/2013 0:00,8,37.743949,17,-122.405578,Overcast,0,93,FALSE,0,FALSE,62.1,FALSE,75,R,13.8,2,10,No,247
2020,3/20/2018 9:25,27,5/30/2016 0:00,2,37.749577,13,-122.404175,Mostly Cloudy,1.649999976,69,FALSE,0,FALSE,69,FALSE,42,R,0,2,10,No,248
2018,4/18/2017 16:46,3,9/1/2014 0:00,10,37.80811,14,-122.36719,Mostly Cloudy,0.037,67,FALSE,0,FALSE,73,FALSE,64,R,11.5,2,10,No,249
2019,9/20/2019 17:21,15,11/28/2013 0:00,9,37.632423,0,-122.402687,Cloudy,0,63,FALSE,0,FALSE,63,FALSE,78,R,14,2,10,No,250
2019,12/18/2019 16:14,1,12/25/2017 0:00,4,37.784858,8,-122.392571,Light Rain,0,55,FALSE,0,FALSE,55,FALSE,80,R,0,2,10,No,251
2020,1/10/2018 6:53,1,2/16/2015 0:00,6,37.78009,19,-122.398582,Partly Cloudy,0,68,TRUE,0,FALSE,68,FALSE,59,R,14,3,10,No,252
2020,8/25/2017 14:42,22,11/28/2013 0:00,2,37.77034,20,-122.40974,Cloudy,0.273,55,FALSE,0,FALSE,55,FALSE,72,R,12,2,10,No,253
2020,3/28/2020 23:31,9,10/12/2015 0:00,3,37.813098,9,-122.36171,Partly Cloudy,0,53,FALSE,0,FALSE,53,FALSE,69,R,6,2,10,No,254
2016,9/30/2019 12:59,15,11/11/2014 0:00,12,37.773497,19,-122.440733,Light Rain,0,58,TRUE,0.01,FALSE,60.1,FALSE,86,R,18.4,2,5,No,255
2019,10/18/2017 16:13,8,5/29/2017 0:00,10,37.756878,16,-122.403435,Mostly Cloudy,0,68,FALSE,0,FALSE,68,FALSE,59,R,16,2,10,No,256
2020,9/11/2019 17:24,22,2/20/2012 0:00,3,37.791867,21,-122.469653,Fair,0,55,FALSE,0,FALSE,55,FALSE,77,R,8,2,10,No,257
2017,5/2/2019 13:59,24,5/28/2012 0:00,5,37.717335,17,-122.399124,Mostly Cloudy,0,50,FALSE,0,FALSE,64,FALSE,65,R,12.7,2,10,No,258
2018,2/20/2020 9:59,26,1/1/2020 0:00,5,37.813697,8,-122.361552,Overcast,0,51,FALSE,0,FALSE,57.9,FALSE,70,R,17.3,2,10,No,259
2019,5/21/2019 2:48,24,10/8/2012 0:00,9,37.744602,16,-122.395226,Fair,0,89,FALSE,0,FALSE,89,FALSE,17,R,20,3,10,No,260
2020,11/22/2016 19:01,12,11/22/2018 0:00,12,37.807072,9,-122.475616,Cloudy,0.01,54,FALSE,0,FALSE,54,FALSE,77,R,10,2,10,No,261
2016,10/27/2020 10:56,14,11/12/2018 0:00,11,37.800739,13,-122.447647,Haze,0,46,TRUE,0,FALSE,62.1,FALSE,84,R,5.8,2,4,No,262
2018,7/19/2019 6:29,6,2/15/2016 0:00,10,37.761768,19,-122.38868,Partly Cloudy,0,57,TRUE,0,TRUE,66,FALSE,65,R,3.5,2,10,No,263
2019,10/26/2019 16:15,17,11/11/2013 0:00,9,37.787992,0,-122.393609,Fair,0,62,TRUE,0,FALSE,62,FALSE,72,R,3,2,10,No,264
2019,5/27/2016 0:07,26,11/27/2014 0:00,9,37.808498,18,-122.366852,Fair,0.01,73,FALSE,0,FALSE,73,TRUE,59,R,18,3,10,No,265
2019,12/1/2020 17:05,16,11/26/2015 0:00,12,37.770949,18,-122.405755,Mostly Cloudy,3.336,50,FALSE,0,FALSE,50,FALSE,41,R,8,2,10,No,266
2020,8/28/2019 16:52,9,9/2/2019 0:00,11,37.808253,6,-122.366974,Fair,0,44,FALSE,0,FALSE,44,TRUE,51,R,3,2,10,No,267
2020,2/24/2019 20:36,11,1/2/2012 0:00,2,37.78368,16,-122.394402,Partly Cloudy,0,67,TRUE,0,FALSE,67,FALSE,39,L,6,2,10,No,268
2020,4/8/2019 7:30,25,1/20/2014 0:00,12,37.733162,6,-122.412247,Mostly Cloudy,0,49,FALSE,0,FALSE,49,FALSE,77,R,0,2,8,No,269
2018,3/2/2017 11:59,25,1/21/2019 0:00,5,37.735279,15,-122.406731,Mostly Cloudy,0.01,50,FALSE,0.19,FALSE,64,FALSE,63,R,16.1,2,10,No,270
2018,4/7/2016 14:27,11,2/17/2020 0:00,5,37.76824,0,-122.39638,Partly Cloudy,0.478,50,FALSE,0,FALSE,53.1,FALSE,89,R,13.8,2,9,No,271
2020,9/28/2019 22:25,20,1/20/2014 0:00,3,37.801003,21,-122.374763,Mostly Cloudy,0,57,FALSE,0,FALSE,57,FALSE,62,R,9,3,10,No,272
2019,1/14/2020 9:18,22,10/14/2013 0:00,5,37.73136,12,-122.42384,Partly Cloudy,0,65,FALSE,0,FALSE,65,FALSE,56,R,13,2,10,No,273
2017,12/30/2020 3:44,1,11/22/2012 0:00,9,37.765234,23,-122.404893,Clear,0.397,50,FALSE,0,FALSE,84,FALSE,22,R,13,2,8,No,274
2019,2/28/2019 12:59,10,9/7/2020 0:00,10,37.7862,17,-122.39069,Partly Cloudy,0.078,78,FALSE,0,FALSE,78,FALSE,10,R,12,2,10,No,275
2020,5/29/2020 15:51,11,11/11/2014 0:00,11,37.732021,16,-122.433098,Mostly Cloudy,0,55,FALSE,0,FALSE,55,FALSE,72,R,10,3,10,No,276
2020,1/23/2017 13:59,27,7/4/2017 0:00,6,37.80811,14,-122.36719,Fair,0.037,71,FALSE,0,FALSE,71,FALSE,57,R,20,2,10,No,277
2018,9/24/2017 21:06,20,7/3/2015 0:00,6,37.734898,4,-122.408661,Overcast,0,84,FALSE,0,FALSE,55.9,FALSE,80,R,13.8,2,10,No,278
2018,5/20/2020 9:23,7,5/26/2014 0:00,2,37.75311,12,-122.4028,Clear,0.096,55,FALSE,0,FALSE,64,FALSE,48,R,5.8,2,10,No,279
2019,8/30/2019 15:44,7,11/11/2014 0:00,9,37.733304,3,-122.413753,Cloudy,0,62,FALSE,0,FALSE,62,FALSE,80,L,15,2,10,No,280
2018,12/1/2020 17:43,18,12/25/2015 0:00,7,37.746078,14,-122.404633,Mostly Cloudy,0,58,FALSE,0,FALSE,70,FALSE,61,R,20.7,2,10,No,281
2020,9/9/2018 17:44,30,2/18/2019 0:00,4,37.748791,16,-122.404007,Partly Cloudy / Windy,0,60,FALSE,0,FALSE,60,FALSE,64,R,28,2,10,No,282
2020,4/11/2018 17:42,16,12/25/2016 0:00,1,37.719265,11,-122.448456,Rain,0,43,FALSE,0.09,FALSE,47,FALSE,83,R,8,2,2,No,283
2019,12/8/2016 15:36,3,1/20/2014 0:00,12,37.808498,6,-122.366852,Fair,0.01,53,FALSE,0,FALSE,53,TRUE,86,R,8,3,10,No,284
2016,3/10/2020 16:30,10,11/26/2020 0:00,8,37.808544,9,-122.366714,Partly Cloudy,0,73,FALSE,0,FALSE,62.1,FALSE,70,R,12.7,3,10,No,285
2017,4/14/2017 17:39,11,1/18/2016 0:00,9,37.766453,11,-122.405304,Mostly Cloudy,0.01,50,FALSE,0,FALSE,73.9,FALSE,71,R,8.1,2,9,No,286
2018,10/9/2020 16:39,25,1/16/2012 0:00,1,37.753132,9,-122.402833,Mostly Cloudy,0.844,44,FALSE,0,FALSE,54,FALSE,75,R,5.8,2,10,No,287
2016,7/26/2017 15:07,16,2/17/2020 0:00,8,37.743958,11,-122.405594,Partly Cloudy,0,56,FALSE,0,FALSE,64.9,FALSE,68,R,12.7,2,10,No,288
2020,2/25/2020 7:53,12,5/25/2015 0:00,12,37.71036,6,-122.46536,Cloudy,0,58,FALSE,0,FALSE,58,FALSE,87,R,12,2,10,No,289
2019,6/20/2017 12:05,12,1/1/2015 0:00,4,37.808498,18,-122.366852,Fair,0,66,FALSE,0,FALSE,66,TRUE,56,R,14,3,10,No,290
2016,9/1/2017 11:43,12,7/4/2013 0:00,12,37.752502,13,-122.403008,Overcast,0,56,FALSE,0.01,FALSE,55.9,FALSE,69,R,8.1,2,10,No,291
2016,9/15/2018 18:13,31,1/1/2014 0:00,3,37.770638,16,-122.40554,Scattered Clouds,0,70,FALSE,0,FALSE,61,FALSE,64,R,24.2,2,10,No,292
2018,12/17/2017 12:38,7,11/11/2013 0:00,1,37.761818,15,-122.405861,Overcast,0,50,FALSE,0,FALSE,51.1,FALSE,92,R,5.8,3,6,No,293
2020,12/27/2018 13:51,13,9/3/2012 0:00,11,37.808273,11,-122.367004,Mostly Cloudy,0,59,FALSE,0,FALSE,59,TRUE,58,R,9,2,10,No,294
2017,1/4/2020 2:44,25,12/25/2017 0:00,5,37.726304,13,-122.446015,Mostly Cloudy,0,48,FALSE,0,FALSE,64.9,FALSE,65,R,19.6,2,10,No,295
2019,5/17/2016 11:31,29,2/20/2012 0:00,12,37.740299,14,-122.407852,Light Rain,0.01,53,FALSE,0.07,FALSE,53,FALSE,86,R,5,2,5,No,296
2020,6/2/2016 10:33,23,9/7/2020 0:00,12,37.806018,22,-122.47436,Partly Cloudy,0.05,51,FALSE,0,FALSE,51,FALSE,59,R,8,2,10,No,297
2018,1/8/2019 8:00,14,11/24/2016 0:00,8,37.76449,6,-122.45257,Overcast,0.132,67,FALSE,0,FALSE,57.9,FALSE,87,R,12.7,2,10,No,298
2020,5/2/2018 9:19,2,2/17/2020 0:00,7,37.73101,11,-122.435387,Fair,0.75999999,66,FALSE,0,FALSE,66,FALSE,63,L,12,3,10,No,299
2018,4/21/2016 19:36,6,12/25/2019 0:00,1,37.76197,12,-122.40578,Scattered Clouds,0.069,56,FALSE,0,FALSE,55,FALSE,80,R,4.6,2,10,No,300
2020,10/25/2020 12:08,23,10/8/2012 0:00,3,37.743544,9,-122.507191,Mostly Cloudy,0.13,54,FALSE,0,FALSE,54,FALSE,69,L,12,2,10,No,301
2018,12/22/2019 6:41,9,5/26/2014 0:00,2,37.771852,7,-122.423304,Clear,0,70,TRUE,0,TRUE,46.9,FALSE,100,R,4.6,2,10,No,302
2019,1/11/2018 15:33,9,7/4/2016 0:00,10,37.808498,13,-122.366852,Fair,0,69,FALSE,0,FALSE,69,TRUE,39,R,14,3,10,No,303
2019,3/14/2020 8:14,29,1/1/2014 0:00,12,37.802822,13,-122.456558,Light Rain,0,53,FALSE,0.07,FALSE,53,FALSE,86,R,5,2,5,No,304
2017,8/22/2018 5:10,28,1/15/2018 0:00,6,37.808498,7,-122.366852,Overcast,0,61,FALSE,0,FALSE,59,TRUE,78,R,11.5,3,10,No,305
2019,5/6/2020 15:00,14,9/3/2012 0:00,12,37.74292,14,-122.397,Partly Cloudy / Windy,0,58,FALSE,0,FALSE,58,FALSE,62,R,21,1,10,No,306
2018,6/11/2017 8:12,8,7/4/2019 0:00,5,37.808498,9,-122.366852,Mostly Cloudy,0,50,FALSE,0,FALSE,57,TRUE,74,R,11.5,3,10,No,307
2016,6/21/2017 10:56,6,2/16/2015 0:00,12,37.80902,0,-122.36621,Mostly Cloudy,0.174,42.6,FALSE,0,FALSE,50,FALSE,63,R,5.8,2,10,No,308
2017,4/6/2020 17:34,28,7/4/2012 0:00,4,37.71951,13,-122.44822,Scattered Clouds,0,63,FALSE,0,FALSE,70,FALSE,49,R,17.3,2,10,No,309
2020,11/9/2016 16:16,31,5/25/2020 0:00,12,37.72049,2,-122.40014,Fair,0.356,53,FALSE,0,FALSE,53,FALSE,77,R,12,2,8,No,310
2020,4/13/2019 8:48,16,1/1/2015 0:00,5,37.80771,15,-122.36764,Mostly Cloudy,0.037,71,FALSE,0,FALSE,71,FALSE,45,R,18,3,10,No,311
